engine_id,cycle,temp_inlet,temp_lpc,temp_hpc,fan_speed,pressure_static,pressure_lpc,fuel_flow,label
16,30,642.57,1587.58,1406.71,552.76,47.47,521.13,8.4607,0
16,31,642.79,1593.29,1414.7,553.23,47.61,521.67,8.4621,0
16,32,643.11,1594.51,1413.42,553.43,47.5,521.08,8.449,0
16,33,643.07,1592.58,1406.42,553.21,47.53,521.53,8.4564,0
16,34,642.77,1581.93,1409.91,552.9,47.46,520.83,8.4642,0
16,35,642.68,1589.19,1412.25,553.02,47.7,521.54,8.4688,0
16,36,642.58,1586.21,1401.84,553.18,47.62,521.88,8.445,0
16,37,642.43,1588.54,1407.45,552.95,47.39,521.35,8.4644,0
16,38,642.33,1590.72,1410.52,553.39,47.53,521.3,8.4214,0
16,39,642.7,1593.41,1412.23,553.12,47.56,521.29,8.4446,0
16,40,642.7,1593.39,1411.15,553.16,47.77,521.0,8.4425,0
16,41,642.46,1595.11,1415.71,552.83,47.61,520.8,8.4615,0
16,42,642.88,1593.16,1408.39,553.84,47.71,521.48,8.4789,0
16,43,642.4,1589.08,1421.17,552.74,47.59,520.99,8.4489,0
16,44,642.38,1593.16,1409.48,553.47,47.71,521.43,8.4648,0
16,45,642.7,1585.66,1409.55,553.34,47.52,521.62,8.5035,0
16,46,643.02,1588.24,1420.29,552.87,47.51,521.65,8.4147,0
16,47,642.62,1598.58,1411.15,552.68,47.68,521.12,8.4197,0
16,48,642.81,1585.74,1412.69,553.58,47.58,520.84,8.4429,0
16,49,643.45,1595.47,1408.92,553.42,47.68,521.33,8.4647,0
16,50,643.28,1589.08,1413.15,553.95,47.72,521.03,8.4537,0
16,51,642.97,1591.0,1413.93,553.55,47.75,521.66,8.4525,0
16,52,642.61,1588.21,1412.73,553.95,47.51,521.45,8.4815,0
16,53,642.97,1593.84,1410.74,552.95,47.58,521.53,8.4462,0
16,54,642.92,1593.78,1406.44,553.42,47.71,521.6,8.4479,0
16,55,642.54,1594.83,1412.91,552.74,47.53,521.11,8.4316,0
16,56,642.41,1594.51,1411.32,552.96,47.57,520.59,8.4334,0
16,57,642.56,1599.43,1413.91,553.07,47.66,521.08,8.4564,0
16,58,642.95,1593.98,1409.17,553.11,47.46,520.87,8.4683,0
16,59,643.24,1588.15,1413.43,553.95,47.75,521.16,8.4508,0
16,60,642.92,1593.79,1405.9,553.03,47.5,521.4,8.4544,0
16,61,642.57,1590.32,1413.95,552.69,47.58,521.42,8.4194,0
16,62,642.98,1590.73,1405.39,554.17,47.67,520.64,8.4783,0
16,63,643.44,1591.58,1409.86,552.92,47.77,521.11,8.4807,0
16,64,642.8,1588.99,1406.18,552.86,47.85,521.01,8.4095,0
16,65,642.87,1583.82,1410.34,553.69,47.59,521.2,8.4666,0
16,66,642.45,1591.03,1407.18,552.76,47.51,520.71,8.4223,0
16,67,642.45,1596.45,1408.07,552.55,47.67,521.25,8.458,0
16,68,642.52,1588.58,1409.1,553.05,47.63,521.32,8.4646,0
16,69,642.38,1592.82,1412.95,553.75,47.6,521.03,8.448,0
16,70,643.23,1596.7,1406.13,552.81,47.63,521.14,8.4366,0
16,71,643.26,1585.02,1416.64,552.63,47.77,520.96,8.4372,0
16,72,642.33,1593.48,1415.99,552.76,47.68,521.25,8.4321,0
16,73,642.8,1600.42,1408.34,552.88,47.8,520.82,8.4652,0
16,74,643.01,1597.17,1411.47,553.88,47.58,521.18,8.4609,0
16,75,642.9,1589.31,1419.33,552.72,47.5,520.98,8.4814,0
16,76,642.65,1581.23,1408.91,552.37,47.42,521.31,8.4229,0
16,77,642.8,1585.48,1414.18,553.81,47.76,521.66,8.4657,0
16,78,642.67,1597.02,1408.81,552.97,47.74,521.43,8.46,0
16,79,643.05,1586.18,1406.98,552.85,47.76,520.87,8.442,0
16,80,642.98,1591.03,1411.3,553.03,47.74,521.23,8.4759,0
16,81,642.94,1593.73,1415.33,552.62,47.52,521.6,8.4867,0
16,82,642.93,1596.55,1411.06,552.69,47.62,521.31,8.4476,0
16,83,643.31,1584.59,1405.56,552.56,47.7,520.53,8.468,0
16,84,643.29,1583.45,1415.67,553.32,47.62,521.39,8.451,0
16,85,643.08,1591.41,1414.65,553.47,47.58,521.36,8.4863,0
16,86,641.92,1593.65,1412.29,553.54,47.53,520.92,8.4355,0
16,87,643.21,1587.6,1411.5,553.25,47.69,521.53,8.4371,0
16,88,642.59,1594.85,1410.67,553.63,47.64,520.87,8.5126,0
16,89,642.89,1599.98,1408.2,553.06,47.67,521.28,8.4332,0
16,90,642.59,1587.37,1412.83,552.69,47.61,521.48,8.4431,0
16,91,643.52,1593.09,1414.17,553.02,47.75,520.48,8.4609,0
16,92,642.96,1587.5,1414.23,552.85,47.63,521.24,8.457,0
16,93,642.82,1592.23,1418.45,553.62,47.73,520.73,8.4922,0
16,94,642.41,1592.92,1419.74,552.87,47.6,521.18,8.4541,0
16,95,643.0,1592.48,1407.14,553.13,47.73,520.57,8.4568,0
16,96,643.05,1593.1,1410.54,552.88,47.74,521.31,8.453,0
16,97,642.71,1599.12,1418.57,553.12,47.63,520.68,8.5005,0
16,98,642.93,1592.37,1414.69,553.23,47.82,520.94,8.4657,0
16,99,643.25,1591.29,1415.57,552.79,47.71,520.66,8.4287,0
16,100,642.65,1590.7,1410.57,552.33,47.69,520.61,8.4577,0
16,101,642.89,1591.8,1418.99,552.61,47.69,521.22,8.4631,0
16,102,643.45,1589.85,1412.94,553.29,47.52,520.97,8.4442,0
16,103,642.55,1584.1,1412.21,552.29,47.44,520.55,8.4536,0
16,104,643.35,1589.07,1417.67,552.78,47.8,521.48,8.4632,0
16,105,642.76,1582.45,1421.16,553.17,47.88,521.27,8.467,0
16,106,642.84,1595.24,1411.36,553.04,47.74,520.99,8.4627,0
16,107,643.18,1590.92,1420.14,552.95,47.73,522.03,8.4507,0
16,108,642.63,1584.85,1407.4,552.65,47.63,521.75,8.4681,0
16,109,642.96,1585.75,1414.67,552.38,47.73,520.68,8.4534,0
16,110,642.44,1586.72,1417.56,552.25,47.57,521.19,8.4772,0
16,111,642.65,1597.52,1405.98,552.56,47.83,521.12,8.4897,0
16,112,643.48,1588.27,1415.87,552.81,47.89,521.35,8.4529,0
16,113,643.11,1591.08,1409.14,552.85,47.77,521.68,8.4547,0
16,114,643.27,1590.16,1416.38,552.93,47.69,521.11,8.4561,0
16,115,642.73,1581.93,1410.58,552.68,47.63,520.97,8.4493,0
16,116,643.41,1590.38,1409.98,552.88,47.75,520.64,8.4426,0
16,117,643.36,1594.09,1415.27,552.32,47.64,520.12,8.4135,0
16,118,642.67,1590.93,1419.59,552.65,47.6,520.83,8.4561,0
16,119,642.54,1596.43,1410.05,553.03,47.71,521.31,8.4822,0
16,120,642.97,1591.26,1409.54,551.68,47.5,520.3,8.48,0
16,121,643.25,1595.08,1418.02,552.41,47.78,520.78,8.4823,0
16,122,643.45,1597.02,1418.2,552.56,47.93,520.5,8.4643,0
16,123,643.01,1590.1,1412.0,551.9,47.67,521.01,8.4611,0
16,124,643.44,1589.6,1420.38,552.86,47.74,521.39,8.461,0
16,125,643.28,1592.44,1415.76,552.88,47.73,521.23,8.4819,0
16,126,642.91,1592.84,1416.83,553.63,47.56,520.71,8.4878,0
16,127,643.0,1584.07,1411.71,553.09,47.61,520.55,8.4492,0
16,128,643.4,1595.63,1415.95,553.38,47.89,520.44,8.4715,0
16,129,643.52,1592.05,1417.44,552.45,47.64,520.62,8.4584,0
16,130,642.94,1599.63,1417.16,552.5,47.63,520.84,8.4631,0
16,131,642.7,1589.22,1416.08,552.23,47.76,521.01,8.4678,0
16,132,643.02,1598.03,1418.77,552.71,47.63,520.64,8.4498,0
16,133,643.15,1594.41,1420.01,552.25,47.81,520.57,8.4492,0
16,134,642.84,1599.78,1416.75,552.45,47.7,520.99,8.4787,0
16,135,642.72,1583.72,1409.0,552.91,47.67,520.56,8.4627,0
16,136,642.89,1597.35,1418.89,552.35,47.73,520.87,8.4655,0
16,137,643.26,1592.81,1417.33,552.2,47.93,520.62,8.4569,0
16,138,642.84,1596.23,1409.83,552.69,47.92,520.45,8.4553,0
16,139,643.47,1591.84,1417.93,553.02,47.8,520.51,8.471,0
16,140,643.41,1598.06,1409.19,552.52,47.76,520.55,8.456,0
16,141,643.02,1598.25,1411.63,552.66,47.81,520.7,8.4793,0
16,142,643.07,1601.02,1419.96,551.91,47.84,520.86,8.4725,0
16,143,643.09,1602.86,1415.38,552.8,47.85,521.06,8.4614,0
16,144,642.85,1594.73,1421.52,552.66,47.72,520.9,8.4684,0
16,145,643.2,1598.17,1414.55,552.37,47.69,521.23,8.4758,0
16,146,643.26,1593.02,1418.12,552.73,47.88,520.11,8.4816,0
16,147,643.4,1588.66,1420.49,552.67,47.73,521.02,8.5224,0
16,148,642.6,1600.22,1415.16,552.62,47.94,520.71,8.4889,0
16,149,643.24,1595.36,1413.59,552.34,47.82,520.63,8.4534,0
16,150,643.62,1596.08,1416.16,552.78,47.85,520.7,8.4826,0
16,151,642.96,1595.32,1422.85,552.42,47.91,520.62,8.4916,0
16,152,642.75,1593.67,1408.97,551.92,47.73,521.49,8.4466,0
16,153,642.97,1589.41,1416.37,553.14,47.86,521.15,8.4849,0
16,154,642.83,1593.63,1414.51,552.76,47.76,519.86,8.4811,0
16,155,643.31,1589.79,1417.87,552.75,47.82,520.81,8.4638,0
16,156,643.06,1587.11,1416.88,552.72,47.93,520.49,8.4723,0
16,157,643.4,1591.78,1411.02,552.52,47.78,520.51,8.518,0
16,158,643.07,1595.38,1413.62,552.47,47.88,520.5,8.5021,0
16,159,643.07,1600.76,1410.04,552.61,47.93,520.71,8.4992,0
16,160,643.24,1592.09,1419.9,552.69,47.85,520.45,8.4707,0
16,161,643.13,1597.31,1420.55,552.7,47.93,520.08,8.498,0
16,162,642.75,1593.25,1417.47,552.6,47.76,520.53,8.4649,0
16,163,642.78,1592.48,1421.62,552.15,47.88,520.19,8.4795,0
16,164,642.88,1583.97,1416.46,551.63,47.67,520.14,8.4728,0
16,165,642.97,1594.52,1406.3,551.74,47.87,520.46,8.4423,0
16,166,643.59,1605.55,1416.63,552.13,47.86,519.96,8.4766,0
16,167,643.05,1599.2,1415.55,552.5,47.89,520.11,8.4811,0
16,168,643.64,1595.22,1419.24,552.03,47.77,520.6,8.4834,0
16,169,642.66,1588.48,1422.83,552.7,48.04,520.0,8.503,0
16,170,643.08,1601.22,1423.57,552.35,48.01,520.61,8.502,0
16,171,643.49,1593.14,1425.53,552.16,48.09,520.46,8.438,0
16,172,643.23,1593.09,1420.7,552.28,48.01,520.96,8.5053,0
16,173,643.2,1597.34,1418.31,552.04,47.76,520.3,8.4968,0
16,174,643.59,1604.53,1416.51,552.69,47.95,520.79,8.4877,0
16,175,643.33,1598.74,1426.64,552.27,47.92,520.56,8.4757,0
16,176,643.16,1597.14,1421.84,551.6,47.85,520.59,8.455,0
16,177,643.3,1597.68,1419.99,551.87,47.9,520.59,8.5108,0
16,178,643.56,1594.89,1417.45,551.95,47.79,520.4,8.4805,0
16,179,643.6,1599.17,1417.4,551.89,47.74,519.54,8.5156,1
16,180,643.52,1593.85,1424.52,552.16,47.96,519.83,8.4879,1
16,181,642.78,1596.41,1428.06,551.72,47.96,520.23,8.5157,1
16,182,643.4,1592.7,1421.49,551.67,47.92,520.38,8.4881,1
16,183,643.51,1606.45,1419.12,551.41,48.11,520.35,8.4686,1
16,184,643.15,1598.35,1417.83,551.88,47.81,520.3,8.4978,1
16,185,643.5,1592.92,1423.93,550.96,48.07,520.08,8.5089,1
16,186,643.73,1594.87,1427.07,550.85,48.1,519.99,8.4415,1
16,187,642.9,1595.84,1423.67,552.53,47.91,520.64,8.5249,1
16,188,643.18,1600.43,1425.79,551.45,47.99,520.26,8.4923,1
16,189,643.69,1599.54,1418.5,551.1,48.03,520.03,8.4897,1
16,190,643.79,1603.14,1422.67,551.78,47.97,520.18,8.5204,1
16,191,643.75,1597.74,1426.81,551.47,47.97,519.92,8.5027,1
16,192,643.38,1597.73,1430.31,552.03,48.04,519.66,8.4965,1
16,193,643.1,1599.46,1426.24,551.57,47.94,519.45,8.4697,1
16,194,643.74,1602.99,1425.86,551.42,48.08,519.58,8.549,1
16,195,643.47,1608.02,1428.85,551.68,48.08,520.26,8.5333,1
16,196,643.36,1594.72,1423.16,552.22,47.92,519.6,8.5304,1
16,197,643.76,1595.45,1428.81,551.56,47.98,519.79,8.5345,1
16,198,643.5,1600.59,1429.68,551.33,48.16,519.88,8.5094,1
16,199,643.67,1601.82,1424.25,551.06,47.97,519.41,8.5258,1
16,200,644.27,1597.45,1425.06,551.36,48.1,519.48,8.5314,1
16,201,643.45,1597.43,1429.67,551.8,47.93,519.96,8.4904,1
16,202,643.2,1600.99,1426.59,551.42,48.11,519.4,8.5369,1
16,203,644.18,1607.21,1423.13,551.23,47.87,519.65,8.5495,1
16,204,643.86,1598.86,1427.74,551.12,47.99,519.63,8.4722,1
16,205,643.88,1608.26,1426.2,551.01,48.08,519.8,8.5213,1
16,206,643.6,1601.98,1419.63,551.42,47.92,519.5,8.5139,1
16,207,643.86,1605.94,1434.58,551.2,48.2,519.29,8.5595,1
16,208,644.47,1595.68,1437.53,550.51,48.2,519.64,8.5419,1
16,209,643.61,1601.47,1429.68,551.17,48.28,519.44,8.5258,1
17,1,641.45,1587.52,1401.29,555.25,47.25,522.19,8.3859,0
17,2,642.13,1589.83,1399.55,554.3,47.34,522.07,8.4125,0
17,3,642.1,1587.43,1400.98,555.27,47.15,522.68,8.4146,0
17,4,642.07,1586.55,1394.42,554.35,47.33,522.65,8.4033,0
17,5,642.09,1582.86,1400.71,554.88,47.15,522.39,8.3931,0
17,6,642.57,1585.26,1400.36,554.52,47.32,522.24,8.4113,0
17,7,641.54,1585.86,1398.68,554.36,47.2,522.31,8.3787,0
17,8,642.27,1587.62,1399.79,554.76,47.17,522.69,8.3459,0
17,9,642.07,1579.05,1393.24,554.37,47.22,522.29,8.3996,0
17,10,642.33,1583.05,1391.98,554.43,47.16,522.55,8.3449,0
17,11,642.3,1577.49,1397.93,554.62,47.19,521.87,8.4145,0
17,12,641.65,1584.84,1390.53,554.5,47.11,522.49,8.3869,0
17,13,641.73,1581.36,1398.84,554.66,47.29,522.24,8.4083,0
17,14,641.53,1585.51,1402.96,554.17,47.11,522.44,8.3637,0
17,15,641.78,1590.12,1399.15,554.94,47.09,522.05,8.4564,0
17,16,641.79,1582.26,1394.02,554.85,47.26,522.39,8.3484,0
17,17,642.2,1583.35,1402.41,554.5,47.28,522.07,8.3929,0
17,18,641.9,1585.5,1398.16,554.11,47.23,521.91,8.3788,0
17,19,642.13,1584.27,1402.27,554.59,47.12,522.52,8.4341,0
17,20,641.99,1578.99,1395.63,554.71,46.95,522.17,8.4021,0
17,21,641.87,1591.0,1394.39,554.72,47.24,522.37,8.4147,0
17,22,642.21,1585.58,1402.13,554.33,47.22,522.43,8.3976,0
17,23,642.58,1579.93,1395.52,556.06,47.13,522.87,8.4123,0
17,24,642.0,1589.65,1398.13,554.61,47.38,522.97,8.3818,0
17,25,641.91,1585.22,1399.79,553.94,47.19,522.47,8.4109,0
17,26,642.09,1583.42,1394.01,554.21,47.23,522.29,8.4051,0
17,27,642.36,1588.08,1394.29,554.71,47.3,521.94,8.4162,0
17,28,642.43,1582.26,1395.77,554.16,47.21,522.14,8.445,0
17,29,642.29,1586.41,1394.51,554.37,47.06,522.64,8.3909,0
17,30,642.05,1583.19,1393.77,555.01,47.17,522.47,8.4176,0
17,31,642.21,1577.4,1400.16,554.3,47.28,522.21,8.3891,0
17,32,641.92,1582.34,1398.55,553.96,47.02,522.26,8.4186,0
17,33,641.87,1586.14,1402.83,554.47,47.23,521.88,8.3967,0
17,34,642.07,1587.67,1396.34,554.32,47.31,522.48,8.4157,0
17,35,642.34,1587.09,1395.86,553.96,47.2,521.98,8.4168,0
17,36,642.18,1581.6,1401.3,555.02,47.28,522.12,8.3927,0
17,37,642.26,1580.95,1397.82,554.18,47.34,522.64,8.4527,0
17,38,642.24,1586.55,1400.44,554.68,47.3,521.75,8.4046,0
17,39,642.44,1584.93,1397.22,554.56,47.39,522.13,8.3662,0
17,40,642.05,1586.67,1396.39,554.69,47.19,522.32,8.3823,0
17,41,642.18,1587.24,1397.63,554.75,47.16,522.25,8.4122,0
17,42,642.74,1579.57,1397.41,554.42,47.42,522.83,8.3976,0
17,43,642.28,1589.9,1390.87,554.45,47.02,522.4,8.3984,0
17,44,641.83,1583.24,1397.69,554.6,47.2,522.11,8.3944,0
17,45,642.45,1593.52,1403.54,554.37,47.19,522.31,8.4038,0
17,46,642.06,1585.63,1391.13,554.81,47.1,522.65,8.3913,0
17,47,642.46,1585.86,1403.53,554.41,47.17,522.37,8.3923,0
17,48,642.36,1584.05,1396.55,555.2,47.31,521.91,8.389,0
17,49,641.74,1584.73,1396.28,554.07,47.35,522.41,8.41,0
17,50,642.03,1582.81,1399.94,554.02,47.19,522.68,8.3908,0
17,51,642.22,1578.52,1395.27,554.79,47.18,522.52,8.3788,0
17,52,642.07,1589.05,1400.73,554.43,47.27,522.02,8.3841,0
17,53,642.93,1585.91,1390.76,554.31,47.1,522.32,8.4207,0
17,54,642.52,1585.11,1400.51,554.16,47.17,522.3,8.4012,0
17,55,642.08,1583.19,1393.34,553.72,47.43,521.76,8.4243,0
17,56,642.28,1586.86,1393.85,554.2,47.22,522.48,8.4289,0
17,57,641.78,1587.02,1397.35,554.18,47.22,522.27,8.403,0
17,58,642.28,1581.59,1405.33,553.69,47.3,522.6,8.4086,0
17,59,642.0,1589.37,1402.36,554.26,47.35,522.39,8.4116,0
17,60,642.31,1581.75,1401.54,554.0,47.26,521.57,8.4102,0
17,61,642.39,1586.61,1401.51,554.69,47.25,522.85,8.3899,0
17,62,642.16,1581.58,1390.41,554.24,47.24,522.04,8.3946,0
17,63,642.31,1576.29,1399.59,554.31,47.15,521.89,8.4198,0
17,64,642.04,1580.18,1402.7,555.0,47.36,522.51,8.3876,0
17,65,642.46,1587.59,1407.64,554.21,47.32,522.43,8.4267,0
17,66,641.86,1582.9,1400.35,554.16,47.25,522.73,8.4063,0
17,67,642.32,1588.14,1405.95,554.27,47.11,522.5,8.4147,0
17,68,642.72,1590.12,1399.78,554.79,47.13,522.09,8.4107,0
17,69,642.28,1588.27,1402.03,554.36,47.37,522.42,8.4251,0
17,70,642.09,1586.68,1401.11,554.32,47.34,521.73,8.4343,0
17,71,642.79,1584.29,1403.57,554.75,47.24,522.6,8.4107,0
17,72,641.89,1584.47,1398.68,553.33,47.37,522.44,8.4338,0
17,73,642.1,1585.12,1395.65,553.86,47.12,522.36,8.387,0
17,74,641.78,1583.54,1401.35,554.65,47.22,522.0,8.4099,0
17,75,642.53,1584.97,1399.29,554.26,47.19,522.48,8.411,0
17,76,642.13,1585.73,1404.19,554.56,47.22,522.22,8.4251,0
17,77,641.96,1578.85,1398.07,554.47,47.22,522.18,8.4107,0
17,78,642.54,1575.15,1400.24,555.16,47.14,522.29,8.4346,0
17,79,642.3,1584.01,1401.89,553.78,47.24,522.15,8.4109,0
17,80,642.47,1587.84,1401.12,554.21,47.33,521.94,8.3726,0
17,81,642.18,1580.49,1402.76,553.79,47.17,522.28,8.4314,0
17,82,642.09,1587.4,1402.51,554.72,47.08,522.27,8.4216,0
17,83,641.73,1585.25,1399.05,554.53,47.35,521.85,8.3942,0
17,84,642.83,1582.09,1397.57,554.44,47.33,522.42,8.4064,0
17,85,642.04,1581.68,1402.77,554.05,47.2,522.37,8.4122,0
17,86,642.23,1577.94,1400.35,554.04,47.34,522.14,8.3954,0
17,87,642.22,1589.28,1395.99,554.69,47.14,522.3,8.4027,0
17,88,642.56,1588.99,1398.02,554.51,47.27,522.18,8.4235,0
17,89,641.9,1583.74,1408.61,553.24,47.24,521.69,8.3915,0
17,90,642.5,1588.75,1397.48,554.91,47.43,522.08,8.3672,0
17,91,642.96,1585.37,1402.28,554.18,47.31,522.44,8.3709,0
17,92,642.25,1583.37,1401.28,554.22,47.32,521.94,8.3949,0
17,93,641.97,1586.86,1406.35,554.17,47.11,522.14,8.4124,0
17,94,642.37,1593.89,1400.73,554.15,47.31,521.81,8.4021,0
17,95,642.49,1592.66,1398.86,554.97,47.29,522.65,8.3993,0
17,96,642.9,1581.1,1400.12,554.69,47.4,522.15,8.4328,0
17,97,642.15,1586.44,1399.53,554.73,47.24,522.22,8.3978,0
17,98,642.46,1582.67,1402.17,553.94,47.23,522.22,8.4133,0
17,99,642.23,1584.16,1401.3,554.82,47.23,522.29,8.3843,0
17,100,642.31,1581.27,1396.71,554.04,47.35,522.32,8.4034,0
17,101,641.89,1587.61,1406.0,554.42,47.18,522.29,8.4207,0
17,102,642.33,1588.31,1400.65,555.12,47.17,522.07,8.3835,0
17,103,642.41,1579.63,1398.34,554.49,47.14,521.84,8.4024,0
17,104,642.04,1588.67,1404.87,554.89,47.33,522.56,8.388,0
17,105,641.93,1583.07,1396.6,554.59,47.34,522.44,8.4383,0
17,106,642.25,1593.42,1401.6,553.81,47.45,522.34,8.4079,0
17,107,642.71,1585.66,1401.31,554.14,47.24,522.04,8.422,0
17,108,642.24,1583.9,1393.71,554.27,47.29,522.11,8.4157,0
17,109,642.14,1591.46,1404.94,554.8,47.17,522.45,8.4136,0
17,110,642.38,1585.52,1402.47,554.42,47.38,522.0,8.4198,0
17,111,642.16,1586.32,1398.1,554.04,47.12,522.45,8.4134,0
17,112,642.66,1588.81,1401.7,553.83,47.34,522.25,8.4002,0
17,113,642.88,1590.27,1397.51,554.45,47.44,522.39,8.3965,0
17,114,642.23,1584.92,1401.17,554.35,47.33,522.57,8.4073,0
17,115,642.37,1578.31,1399.02,554.06,47.45,521.95,8.3886,0
17,116,642.08,1590.34,1398.49,553.97,47.14,522.15,8.4296,0
17,117,642.27,1582.66,1399.59,554.3,47.19,522.2,8.3824,0
17,118,641.56,1584.12,1412.29,554.16,47.51,522.34,8.4501,0
17,119,642.4,1583.74,1394.35,553.57,47.17,522.14,8.4079,0
17,120,642.22,1583.24,1398.24,554.07,47.42,522.41,8.4152,0
17,121,641.63,1590.48,1403.91,554.53,47.5,521.78,8.436,0
17,122,642.21,1589.17,1403.5,554.8,47.33,521.38,8.3913,0
17,123,642.36,1593.47,1404.06,553.9,47.26,522.59,8.4782,0
17,124,642.95,1591.07,1398.38,554.51,47.17,521.94,8.4248,0
17,125,641.78,1587.36,1401.62,554.73,47.37,522.09,8.3653,0
17,126,642.46,1586.97,1410.91,554.5,47.27,522.13,8.4011,0
17,127,642.23,1587.57,1405.74,553.96,47.45,521.9,8.408,0
17,128,642.33,1586.88,1403.27,553.71,47.29,521.8,8.4258,0
17,129,641.78,1590.87,1395.24,554.01,47.32,521.83,8.4173,0
17,130,642.61,1590.93,1403.14,553.76,47.36,522.38,8.4394,0
17,131,641.92,1587.58,1406.9,553.82,47.37,522.15,8.4025,0
17,132,642.88,1584.73,1405.16,554.52,47.26,522.17,8.4163,0
17,133,642.54,1582.3,1395.69,554.78,47.37,521.94,8.4315,0
17,134,642.85,1582.79,1401.67,554.2,47.26,522.12,8.3966,0
17,135,642.39,1581.13,1399.83,553.99,47.46,522.37,8.4142,0
17,136,642.6,1594.1,1399.88,554.39,47.25,522.22,8.4095,0
17,137,642.6,1585.5,1403.29,553.53,47.2,522.16,8.4436,0
17,138,642.62,1585.66,1404.48,554.33,47.2,522.15,8.3738,0
17,139,642.54,1594.99,1394.7,554.99,47.43,522.15,8.412,0
17,140,642.12,1593.98,1398.0,553.43,47.4,522.44,8.4541,0
17,141,642.22,1586.76,1402.17,554.14,47.4,521.9,8.4158,0
17,142,642.46,1590.23,1394.96,553.32,47.25,521.62,8.4069,0
17,143,642.54,1586.74,1403.49,553.21,47.3,522.49,8.4402,0
17,144,641.94,1583.07,1407.06,553.85,47.32,521.82,8.3894,0
17,145,642.3,1584.65,1397.85,554.06,47.35,522.19,8.4253,0
17,146,642.42,1583.59,1405.31,553.95,47.25,521.64,8.3745,0
17,147,641.61,1590.75,1405.51,554.51,47.38,521.64,8.4308,0
17,148,642.86,1588.66,1404.35,554.11,47.41,521.84,8.4223,0
17,149,642.68,1586.63,1399.87,553.2,47.46,521.84,8.4206,0
17,150,641.98,1588.37,1400.46,553.62,47.3,522.08,8.4148,0
17,151,642.49,1585.53,1401.98,554.6,47.28,522.41,8.3896,0
17,152,642.04,1593.13,1403.46,554.36,47.24,522.06,8.4213,0
17,153,642.96,1586.26,1395.23,554.25,47.37,521.44,8.4397,0
17,154,643.0,1580.31,1403.02,554.11,47.39,521.96,8.4325,0
17,155,642.25,1580.98,1398.62,554.07,47.32,521.85,8.4217,0
17,156,642.53,1585.24,1395.35,553.74,47.39,521.64,8.4294,0
17,157,642.93,1587.96,1402.5,553.89,47.41,522.15,8.4198,0
17,158,642.34,1586.11,1408.6,554.0,47.39,521.94,8.4323,0
17,159,642.72,1586.39,1393.73,553.71,47.42,521.75,8.4038,0
17,160,642.58,1589.31,1394.92,553.53,47.32,521.88,8.4545,0
17,161,642.7,1595.22,1401.72,554.39,47.41,521.56,8.4288,0
17,162,641.97,1587.8,1403.67,553.61,47.29,521.98,8.3727,0
17,163,642.07,1593.86,1406.47,554.58,47.61,522.21,8.3846,0
17,164,642.22,1583.89,1412.84,553.92,47.08,522.64,8.3935,0
17,165,642.2,1589.27,1400.95,554.09,47.28,522.01,8.4005,0
17,166,642.56,1580.45,1395.52,554.03,47.35,522.05,8.4073,0
17,167,642.36,1582.58,1402.52,553.89,47.2,521.72,8.4203,0
17,168,641.98,1591.18,1395.11,553.45,47.32,522.13,8.4095,0
17,169,642.67,1584.04,1410.3,553.68,47.33,522.22,8.4124,0
17,170,642.84,1593.08,1397.9,554.39,47.49,522.31,8.4557,0
17,171,642.58,1586.53,1403.43,554.59,47.39,522.04,8.4302,0
17,172,642.72,1593.31,1402.83,554.25,47.38,521.9,8.4294,0
17,173,642.84,1584.9,1407.84,554.3,47.24,521.67,8.4067,0
17,174,643.04,1585.99,1397.64,552.86,47.45,522.1,8.3911,0
17,175,642.45,1594.12,1404.96,553.72,47.45,521.85,8.4079,0
17,176,642.18,1586.34,1399.89,554.48,47.46,521.7,8.4111,0
17,177,642.36,1585.89,1407.83,553.99,47.51,521.76,8.416,0
17,178,642.62,1587.15,1403.37,553.89,47.38,522.07,8.434,0
17,179,642.97,1589.44,1401.41,553.71,47.41,521.51,8.3721,0
17,180,642.11,1586.0,1412.6,553.84,47.43,521.72,8.4301,0
17,181,642.46,1583.92,1409.66,554.03,47.35,521.68,8.3988,0
17,182,642.63,1588.34,1408.71,554.0,47.56,522.32,8.4153,0
17,183,643.0,1598.21,1405.2,553.8,47.37,521.77,8.417,0
17,184,642.61,1590.64,1401.65,553.35,47.29,521.69,8.4398,0
17,185,642.56,1590.84,1402.19,553.53,47.3,521.87,8.4302,0
17,186,642.6,1584.49,1397.07,553.77,47.55,522.21,8.4466,0
17,187,642.83,1598.42,1406.55,554.23,47.49,521.79,8.3888,0
17,188,642.57,1588.56,1406.95,553.33,47.37,521.78,8.4254,0
17,189,642.43,1585.39,1401.76,553.54,47.42,522.02,8.4385,0
17,190,642.25,1596.9,1410.8,553.86,47.27,521.62,8.4298,0
17,191,642.63,1591.59,1400.26,554.13,47.61,521.17,8.4122,0
17,192,642.55,1586.71,1409.87,554.54,47.53,521.53,8.4493,0
17,193,642.46,1596.63,1408.77,553.64,47.4,521.76,8.4148,0
17,194,643.07,1587.51,1410.3,552.51,47.64,521.8,8.4261,0
17,195,642.85,1584.21,1405.3,554.27,47.36,521.97,8.4251,0
17,196,642.98,1588.67,1404.79,553.42,47.53,522.16,8.4634,0
17,197,642.46,1589.8,1411.75,553.48,47.4,521.85,8.4321,0
